meter,Date,t_kWh
MH21,2020-03-23,5.246999999999972
MH21,2020-03-24,5.64299999999997
MH21,2020-03-25,5.678999999999979
MH21,2020-03-26,6.863999999999978
MH21,2020-03-27,6.137999999999987
MH21,2020-03-28,5.064999999999992
MH21,2020-03-29,5.2859999999999845
MH21,2020-03-30,6.055999999999981
MH21,2020-03-31,5.631999999999982
MH21,2020-04-01,6.403999999999995
MH21,2020-04-02,5.2779999999999845
MH21,2020-04-03,6.308999999999989
MH21,2020-04-04,5.614999999999989
MH21,2020-04-05,6.611999999999996
MH21,2020-04-06,7.060999999999975
MH21,2020-04-07,7.537999999999992
MH21,2020-04-08,6.63499999999999
MH21,2020-04-09,9.798999999999987
MH21,2020-04-10,8.55599999999998
MH21,2020-04-11,11.02199999999997
MH21,2020-04-12,8.116999999999983
MH21,2020-04-13,13.129000000000005
MH21,2020-04-14,12.331999999999974
MH21,2020-04-15,13.842999999999996
MH21,2020-04-16,13.65799999999998
MH21,2020-04-17,17.04099999999999
MH21,2020-04-18,12.237999999999982
MH21,2020-04-19,13.286999999999988
MH21,2020-04-20,9.664999999999978
MH21,2020-04-21,6.815999999999984
MH21,2020-04-22,8.879999999999985
MH21,2020-04-23,11.085000000000004
MH21,2020-04-24,7.818999999999983
MH21,2020-04-25,7.572999999999984
MH21,2020-04-26,9.688999999999986
MH21,2020-04-27,8.324999999999989
MH21,2020-04-28,6.770999999999977
MH21,2020-04-29,11.809999999999999
MH21,2020-04-30,14.561
MH21,2020-05-01,12.507999999999987
MH21,2020-05-02,12.608999999999998
MH21,2020-05-03,10.544999999999986
MH21,2020-05-04,9.175999999999984
MH21,2020-05-05,13.068999999999992
MH21,2020-05-06,10.849999999999989
MH21,2020-05-07,15.572999999999995
MH21,2020-05-08,14.862000000000007
MH21,2020-05-09,15.240999999999985
MH21,2020-05-10,13.05899999999999
MH21,2020-05-11,12.270000000000003
MH21,2020-05-12,11.838000000000013
MH21,2020-05-13,12.952
MH21,2020-05-16,16.372
MH21,2020-05-17,15.906999999999998
MH21,2020-05-18,17.564999999999998
MH21,2020-05-19,15.353999999999974
MH21,2020-05-20,17.479999999999997
MH21,2020-05-21,17.801999999999964
MH21,2020-05-22,20.494999999999933
MH21,2020-05-23,18.550999999999966
MH21,2020-05-24,24.257999999999978
MH21,2020-05-25,29.378000000000018
MH21,2020-05-26,26.28899999999996
MH21,2020-05-27,23.576999999999988
MH21,2020-05-28,22.521999999999995
MH21,2020-05-31,12.26799999999998
MH21,2020-06-01,10.245999999999983
MH21,2020-06-02,14.364999999999979
MH21,2020-06-03,10.401999999999978
MH21,2020-06-04,9.51399999999999
MH21,2020-06-05,10.953999999999992
MH21,2020-06-06,12.498999999999988
MH21,2020-06-07,10.788999999999998
MH21,2020-06-08,15.393999999999995
MH21,2020-06-09,15.763999999999983
MH21,2020-06-10,16.87599999999999
MH21,2020-06-11,19.495999999999995
MH21,2020-06-12,21.06299999999999
MH21,2020-06-13,18.278000000000006
MH21,2020-06-14,17.337999999999997
MH21,2020-06-15,16.633000000000003
MH21,2020-06-16,16.34299999999999
MH21,2020-06-17,18.866999999999976
MH21,2020-06-18,16.832999999999988
MH21,2020-06-19,23.298999999999943
MH21,2020-06-20,17.696999999999992
MH21,2020-06-21,14.72599999999999
MH21,2020-06-22,13.311999999999985
MH21,2020-06-23,12.987999999999985
MH21,2020-06-24,10.713999999999979
MH21,2020-06-25,14.424000000000014
MH21,2020-06-26,16.646999999999984
MH21,2020-06-27,14.222999999999978
MH21,2020-06-28,21.541999999999955
MH21,2020-06-29,13.199999999999987
MH21,2020-06-30,9.447999999999993
MH21,2020-07-01,18.751999999999995
MH21,2020-07-02,18.600999999999974
MH21,2020-07-03,20.80599999999998
MH21,2020-07-04,21.121000000000027
MH21,2020-07-05,19.967999999999986
MH21,2020-07-06,19.673999999999985
MH21,2020-07-07,17.33899999999998
MH21,2020-07-08,13.647999999999978
MH21,2020-07-09,15.237999999999994
MH21,2020-07-10,16.482
MH21,2020-07-11,17.794999999999987
MH21,2020-07-12,20.50799999999995
MH21,2020-07-13,19.614000000000004
MH21,2020-07-14,17.754999999999995
MH21,2020-07-15,18.554000000000016
MH21,2020-07-16,17.932
MH21,2020-07-17,15.566999999999993
MH21,2020-07-18,16.761999999999986
MH21,2020-07-19,16.33799999999998
MH21,2020-07-20,17.18699999999999
MH21,2020-07-21,12.731999999999987
MH21,2020-07-22,11.392999999999994
MH21,2020-07-23,13.028999999999991
MH21,2020-07-24,12.332999999999988
MH21,2020-07-25,14.66799999999998
MH21,2020-07-26,16.431999999999967
MH21,2020-07-27,20.168999999999997
MH21,2020-07-28,10.627999999999995
MH21,2020-07-29,12.842999999999973
MH21,2020-07-30,10.72499999999999
MH21,2020-07-31,16.753000000000007
MH21,2020-08-01,14.682999999999995
MH21,2020-08-02,14.60799999999999
MH21,2020-08-03,17.375999999999966
MH21,2020-08-04,17.153
MH21,2020-08-05,16.216999999999967
MH21,2020-08-06,11.710999999999983
MH21,2020-08-07,8.092999999999991
MH21,2020-08-08,16.17199999999996
MH21,2020-08-09,15.55099999999998
MH21,2020-08-10,11.468999999999978
MH21,2020-08-11,14.017999999999974
MH21,2020-08-12,11.382999999999944
MH21,2020-08-13,8.118999999999994
MH21,2020-08-14,11.10799999999998
MH21,2020-08-15,12.941999999999979
MH21,2020-08-16,7.9599999999999715
MH21,2020-08-17,15.712999999999985
MH21,2020-08-18,13.120999999999988
MH21,2020-08-19,12.861999999999965
MH21,2020-08-20,9.930999999999985
MH21,2020-08-21,11.055999999999987
MH21,2020-08-22,8.396999999999988
MH21,2020-08-23,10.689999999999964
MH21,2020-08-24,9.082999999999984
MH21,2020-08-25,9.979999999999983
MH21,2020-08-26,11.293999999999981
MH21,2020-08-27,10.769999999999994
MH21,2020-08-28,12.938999999999997
MH21,2020-08-29,9.19999999999999
MH21,2020-08-30,10.43999999999996
MH21,2020-08-31,9.619999999999994
MH21,2020-09-01,9.312999999999983
MH21,2020-09-02,10.720999999999979
MH21,2020-09-03,13.124999999999988
MH21,2020-09-04,11.339999999999993
MH21,2020-09-05,13.248999999999988
MH21,2020-09-06,10.75199999999998
MH21,2020-09-07,14.349999999999987
MH21,2020-09-08,11.471999999999975
MH21,2020-09-09,13.787999999999993
MH21,2020-09-10,15.79099999999997
MH21,2020-09-11,16.512000000000004
MH21,2020-09-12,13.822999999999986
MH21,2020-09-13,13.587999999999973
MH21,2020-09-18,21.35399999999995
MH21,2020-09-21,20.809999999999953
MH21,2020-09-22,21.18499999999999
MH21,2020-09-23,15.896999999999968
MH21,2020-09-24,17.987999999999985
MH21,2020-09-25,19.661
MH21,2020-09-26,16.468999999999998
MH21,2020-09-27,12.929999999999989
MH21,2020-09-28,18.244999999999983
MH21,2020-09-29,19.264999999999993
MH21,2020-09-30,17.848000000000003
MH21,2020-10-01,19.245999999999963
MH21,2020-10-02,18.16699999999999
MH21,2020-10-03,12.337999999999965
MH21,2020-10-04,13.355999999999971
MH21,2020-10-05,13.645999999999983
MH21,2020-10-06,12.999999999999986
MH21,2020-10-07,12.96699999999997
MH21,2020-10-08,11.097999999999985
MH21,2020-10-09,14.757999999999985
MH21,2020-10-10,15.532999999999973
MH21,2020-10-11,13.550999999999972
MH21,2020-10-12,14.480999999999979
MH21,2020-10-13,14.231999999999994
MH21,2020-10-14,14.975999999999955
MH21,2020-10-15,10.992999999999974
MH21,2020-10-16,12.341999999999983
MH21,2020-10-17,11.013999999999978
MH21,2020-10-18,12.47599999999998
MH21,2020-10-19,11.644999999999985
MH21,2020-10-20,10.132999999999987
MH21,2020-10-21,9.188999999999982
MH21,2020-10-22,8.04299999999998
MH21,2020-10-23,7.7469999999999715
MH21,2020-10-24,9.603999999999976
MH21,2020-10-25,6.236999999999975
MH21,2020-10-26,7.682999999999978
MH21,2020-10-29,5.367999999999982
MH21,2020-10-30,4.297999999999983
MH21,2020-10-31,4.138999999999988
MH21,2020-11-01,4.262999999999982
MH21,2020-11-02,3.997999999999984
MH21,2020-11-04,3.9589999999999823
MH21,2020-11-05,3.8819999999999837
MH21,2020-11-06,3.5639999999999876
MH21,2020-11-07,3.8289999999999775
MH21,2020-11-08,3.564999999999987
MH21,2020-11-09,3.399999999999988
MH21,2020-11-10,3.4029999999999867
MH21,2020-11-11,3.4059999999999824
MH21,2020-11-12,3.2259999999999893
MH21,2020-11-13,3.25499999999999
MH21,2020-11-14,3.7119999999999846
MH21,2020-11-15,3.430999999999993
MH21,2020-11-16,2.6249999999999845
MH21,2020-11-17,2.8939999999999886
MH21,2020-11-18,2.998999999999988
MH21,2020-11-19,2.8669999999999836
MH21,2020-11-20,2.9209999999999834
MH21,2020-11-21,3.024999999999985
MH21,2020-11-22,3.302999999999989
MH21,2020-11-23,4.0809999999999755
MH21,2020-11-24,3.177999999999989
MH21,2020-11-25,2.824999999999988
MH21,2020-11-26,2.8369999999999904
MH21,2020-11-27,2.9129999999999896
MH21,2020-11-28,2.5899999999999888
MH21,2020-11-29,2.271999999999995
MH21,2020-11-30,2.739999999999997
MH21,2020-12-01,1.6289999999999896
MH21,2020-12-03,2.8849999999999887
MH21,2020-12-04,2.834999999999987
MH21,2020-12-06,2.6479999999999912
MH21,2020-12-07,2.4709999999999903
MH21,2020-12-08,3.6929999999999885
MH21,2020-12-09,3.130999999999989
MH21,2020-12-10,2.8019999999999854
MH21,2020-12-11,3.6939999999999893
MH21,2020-12-12,3.019999999999986
MH21,2020-12-13,3.5069999999999872
MH21,2020-12-14,2.6899999999999884
MH21,2020-12-15,2.8339999999999868
MH21,2020-12-16,2.417999999999991
MH21,2020-12-17,2.4829999999999885
MH21,2020-12-18,3.28799999999999
MH21,2020-12-19,3.1709999999999843
MH21,2020-12-20,2.877999999999992
MH21,2020-12-21,2.5429999999999895
MH21,2020-12-22,2.52299999999999
MH21,2020-12-23,2.504999999999989
MH21,2020-12-24,3.021999999999989
MH21,2020-12-25,2.364999999999991
MH21,2020-12-26,2.708999999999988
MH21,2020-12-27,2.3859999999999917
MH21,2020-12-28,2.4069999999999916
MH21,2020-12-29,4.03599999999999
MH21,2020-12-30,5.947999999999978
MH21,2020-12-31,5.646999999999992
MH21,2021-01-01,4.924999999999977
MH21,2021-01-02,4.331999999999985
MH21,2021-01-03,2.6909999999999887
MH21,2021-01-04,5.886999999999978
MH21,2021-01-05,3.246999999999982
MH21,2021-01-06,3.344999999999987
MH21,2021-01-07,3.3299999999999907
MH21,2021-01-08,2.9749999999999774
MH21,2021-01-09,2.7479999999999896
MH21,2021-01-10,2.519999999999985
MH21,2021-01-11,3.6269999999999913
MH21,2021-01-12,4.140999999999989
MH21,2021-01-13,4.554999999999973
MH21,2021-01-14,3.482999999999988
MH21,2021-01-15,2.4039999999999804
MH21,2021-01-16,1.0699999999999974
MH21,2021-01-17,0.9880000000000008
MH21,2021-01-18,1.38699999999999
MH21,2021-01-20,1.216999999999997
MH21,2021-01-21,1.2939999999999885
MH21,2021-01-22,2.3669999999999964
MH21,2021-01-23,3.2039999999999935
MH21,2021-01-24,6.286999999999979
MH21,2021-01-25,6.0959999999999726
MH21,2021-01-26,5.010999999999969
MH21,2021-01-27,3.295999999999996
MH21,2021-01-28,5.706999999999988
MH21,2021-01-29,4.24699999999999
MH21,2021-01-30,4.871999999999979
MH21,2021-01-31,4.1279999999999895
MH21,2021-02-01,3.9099999999999864
MH21,2021-02-02,3.1119999999999894
MH21,2021-02-03,2.6059999999999888
MH21,2021-02-04,3.288999999999994
MH21,2021-02-05,2.743999999999989
MH21,2021-02-06,2.649999999999993
MH21,2021-02-07,2.817999999999985
MH21,2021-02-08,3.347999999999991
MH21,2021-02-09,3.3139999999999867
MH21,2021-02-10,3.106999999999988
MH21,2021-02-11,2.9419999999999877
MH21,2021-02-12,2.8319999999999896
MH21,2021-02-13,2.7139999999999884
MH21,2021-02-14,3.22899999999999
MH21,2021-02-15,2.9059999999999913
MH21,2021-02-16,3.248999999999986
MH21,2021-02-17,3.616999999999987
MH21,2021-02-18,3.268999999999988
MH22,2019-05-01,15.039999999999978
MH22,2019-05-02,15.023000000000003
MH22,2019-05-03,13.962999999999996
MH22,2019-05-04,13.52000000000001
MH22,2019-05-05,18.895000000000003
MH22,2019-05-06,15.55499999999999
MH22,2019-05-07,14.645000000000001
MH22,2019-05-08,17.89099999999999
MH22,2019-05-09,18.596000000000007
MH22,2019-05-10,20.910000000000007
MH22,2019-05-11,17.754999999999992
MH22,2019-05-12,18.495000000000008
MH22,2019-05-13,15.13300000000001
MH22,2019-05-14,14.867999999999979
MH22,2019-05-15,14.190999999999992
MH22,2019-05-16,16.61399999999998
MH22,2019-05-17,15.235000000000023
MH22,2019-05-18,6.4349999999999925
MH22,2019-05-25,16.275999999999986
MH22,2019-05-26,13.495999999999958
MH22,2019-05-27,13.95599999999998
MH22,2019-05-28,17.636999999999976
MH22,2019-05-29,19.509999999999994
MH22,2019-05-30,17.171000000000003
MH22,2019-05-31,22.443999999999978
MH22,2019-06-01,19.222000000000005
MH22,2019-06-02,25.512
MH22,2019-06-03,28.320999999999994
MH22,2019-06-04,24.497000000000007
MH22,2019-06-05,27.084999999999987
MH22,2019-06-06,26.14599999999995
MH22,2019-06-07,24.669999999999977
MH22,2019-06-08,24.344999999999995
MH22,2019-06-09,27.578999999999947
MH22,2019-06-10,35.12500000000004
MH22,2019-06-11,32.40799999999998
MH22,2019-06-12,34.819999999999986
MH22,2019-06-13,26.861000000000008
MH22,2019-06-14,26.302000000000017
MH22,2019-06-15,28.099000000000007
MH22,2019-06-16,25.89400000000003
MH22,2019-06-17,24.61199999999998
MH22,2019-06-18,24.87199999999998
MH22,2019-06-19,14.866999999999994
MH22,2019-06-20,15.94799999999998
MH22,2019-06-21,23.338999999999988
MH22,2019-06-22,30.00800000000003
MH22,2019-06-23,33.136000000000024
MH22,2019-06-24,28.45899999999998
MH22,2019-06-25,31.332000000000004
MH22,2019-06-26,31.71200000000002
MH22,2019-06-27,28.91900000000002
MH22,2019-06-28,32.33599999999998
MH22,2019-06-29,33.92999999999999
MH22,2019-06-30,29.218999999999987
MH22,2019-07-01,27.044999999999984
MH22,2019-07-02,26.414999999999935
MH22,2019-07-03,27.038999999999962
MH22,2019-07-04,26.504999999999967
MH22,2019-07-05,15.31099999999999
MH22,2019-07-06,20.01499999999998
MH22,2019-07-07,23.705999999999957
MH22,2019-07-08,20.866999999999994
MH22,2019-07-09,18.977999999999984
MH22,2019-07-10,20.241999999999987
MH22,2019-07-11,0.0
MH22,2019-07-12,21.441999999999986
MH22,2019-07-13,21.23899999999999
MH22,2019-07-14,26.95400000000001
MH22,2019-07-15,22.614999999999995
MH22,2019-07-16,19.86299999999999
MH22,2019-07-17,18.797999999999984
MH22,2019-07-18,19.608999999999984
MH22,2019-07-30,20.754999999999967
MH22,2019-07-31,21.56599999999998
MH22,2019-08-01,22.800999999999995
MH22,2019-08-02,17.224999999999984
MH22,2019-08-03,21.47599999999996
MH22,2019-08-04,17.09899999999998
MH22,2019-08-05,20.69399999999998
MH22,2019-08-06,15.217999999999979
MH22,2019-08-07,13.957999999999982
MH22,2019-08-16,9.567999999999975
MH22,2019-08-17,8.840999999999983
MH22,2019-08-18,13.220999999999975
MH22,2019-08-20,19.023999999999972
MH22,2019-08-21,15.852999999999984
MH22,2019-08-22,8.583999999999987
MH22,2019-08-23,11.053999999999984
MH22,2019-08-25,10.832999999999988
MH22,2019-08-26,12.153000000000002
MH22,2019-08-27,17.51499999999999
MH22,2019-08-28,19.663999999999973
MH22,2019-08-29,21.85399999999995
MH22,2019-08-30,16.026999999999987
MH22,2019-09-01,20.25299999999995
MH22,2019-09-02,17.623999999999977
MH22,2019-09-03,20.13099999999999
MH22,2019-09-04,22.683999999999994
MH22,2019-09-05,21.365999999999985
MH22,2019-09-06,15.990999999999977
MH22,2019-09-07,18.845999999999965
MH22,2019-09-08,22.490999999999957
MH22,2019-09-09,21.423999999999978
MH22,2019-09-10,22.097999999999978
MH22,2019-09-11,24.33
MH22,2019-09-12,25.415999999999993
MH22,2019-09-13,22.060999999999986
MH22,2019-09-14,19.737999999999996
MH22,2019-09-15,10.324999999999987
MH22,2019-09-16,22.705999999999957
MH22,2019-09-17,23.179999999999975
MH22,2019-09-18,20.570999999999998
MH22,2019-09-19,16.817
MH22,2019-09-20,16.76000000000001
MH22,2019-09-21,10.141999999999992
MH22,2019-09-22,13.90599999999999
MH22,2019-09-23,12.773999999999969
MH22,2019-09-24,10.58899999999999
MH22,2019-09-25,10.551999999999992
MH22,2019-09-26,9.274999999999995
MH22,2019-09-27,10.058999999999985
MH22,2019-09-28,13.278999999999998
MH22,2019-09-29,9.229999999999977
MH22,2019-09-30,8.314999999999985
MH22,2019-10-01,7.764999999999982
MH22,2019-10-02,8.479999999999988
MH22,2019-10-06,9.164999999999996
MH22,2019-10-07,9.382999999999987
MH22,2019-10-08,9.97399999999998
MH22,2019-10-09,8.958999999999984
MH22,2019-10-10,8.193999999999992
MH22,2019-10-11,9.65499999999996
MH22,2019-10-12,9.414999999999988
MH22,2019-10-13,8.618999999999991
MH22,2019-10-14,9.543000000000001
MH22,2019-10-15,8.451999999999979
MH22,2019-10-16,9.889999999999988
MH22,2019-10-17,10.52199999999999
MH22,2019-10-25,6.908999999999982
MH22,2019-10-26,13.06699999999995
MH22,2019-10-27,12.152000000000013
MH22,2019-10-30,9.082999999999977
MH22,2019-10-31,8.210999999999977
MH22,2019-11-01,7.437999999999977
MH22,2019-11-02,7.6319999999999935
MH22,2019-11-03,7.296000000000001
MH22,2019-11-04,8.433999999999983
MH22,2019-11-05,7.796999999999995
MH22,2019-11-06,6.721999999999982
MH22,2019-11-07,8.527999999999993
MH22,2019-11-08,6.859999999999995
MH22,2019-11-09,8.262999999999991
MH22,2019-11-10,6.941999999999999
MH22,2019-11-11,7.0549999999999855
MH22,2019-11-12,6.8509999999999875
MH22,2019-11-13,6.915999999999989
MH22,2019-11-14,6.659999999999987
MH22,2019-11-15,7.342999999999999
MH22,2019-11-16,7.472999999999985
MH22,2019-11-17,7.213999999999982
MH22,2019-11-18,6.98899999999998
MH22,2019-11-19,6.564999999999989
MH22,2019-11-20,8.35299999999997
MH22,2019-11-21,5.909999999999984
MH22,2019-11-22,8.504999999999983
MH22,2019-11-23,8.44699999999998
MH22,2019-11-24,7.43599999999999
MH22,2019-11-25,8.058999999999976
MH22,2019-11-26,8.437999999999986
MH22,2019-11-27,7.06599999999998
MH22,2019-11-28,6.315999999999992
MH22,2019-11-29,7.171999999999981
MH22,2019-12-01,6.275999999999988
MH22,2019-12-02,7.704999999999988
MH22,2019-12-03,10.363999999999969
MH22,2019-12-04,8.435999999999984
MH22,2019-12-05,6.172999999999981
MH22,2019-12-06,10.093000000000002
MH22,2019-12-07,7.3269999999999875
MH22,2019-12-08,9.948999999999966
MH22,2019-12-09,7.940000000000006
MH22,2019-12-10,9.643999999999975
MH22,2019-12-11,9.788999999999968
MH22,2019-12-12,7.732999999999992
MH22,2019-12-13,8.34799999999999
MH22,2019-12-14,5.936999999999993
MH22,2019-12-15,8.89299999999997
MH22,2019-12-16,9.026999999999983
MH22,2019-12-17,8.636999999999986
MH22,2019-12-18,8.29599999999998
MH22,2019-12-19,8.469999999999983
MH22,2019-12-24,8.772999999999984
MH22,2019-12-25,9.524999999999979
MH22,2019-12-26,7.416000000000001
MH22,2019-12-28,14.64099999999998
MH22,2020-01-11,7.486000000000003
MH22,2020-01-12,9.99399999999998
MH22,2020-01-13,9.911999999999965
MH22,2020-01-14,9.750999999999998
MH22,2020-01-15,10.338999999999963
MH22,2020-01-16,7.936999999999982
MH22,2020-01-17,8.566
MH22,2020-01-18,9.576999999999966
MH22,2020-01-19,7.843999999999972
MH22,2020-01-20,6.580000000000003
MH22,2020-01-21,8.524999999999991
MH22,2020-01-22,8.674999999999997
MH22,2020-01-23,7.221999999999996
MH22,2020-01-24,8.275999999999994
MH22,2020-01-25,8.133000000000001
MH22,2020-01-26,9.926999999999966
MH22,2020-01-27,7.535999999999975
MH22,2020-01-28,7.9049999999999825
MH22,2020-01-29,8.577999999999998
MH22,2020-01-30,8.14099999999999
MH22,2020-01-31,8.951000000000011
MH22,2020-02-01,8.751999999999985
MH22,2020-02-02,8.575999999999949
MH22,2020-02-03,8.729999999999986
MH22,2020-02-04,8.282999999999989
MH22,2020-02-05,7.6429999999999625
MH22,2020-02-06,7.291999999999985
MH22,2020-02-07,7.531999999999973
MH22,2020-02-08,8.025999999999991
MH22,2020-02-09,8.163999999999984
MH22,2020-02-10,7.329999999999975
MH22,2020-02-11,7.281999999999972
MH22,2020-02-12,7.224999999999965
MH22,2020-02-13,5.9809999999999715
MH22,2020-02-14,7.540999999999976
MH22,2020-02-15,5.528999999999987
MH22,2020-02-16,9.411999999999948
MH22,2020-02-17,4.045999999999995
MH22,2020-02-18,8.675999999999975
MH22,2020-02-19,6.655999999999969
MH22,2020-02-20,5.757999999999988
MH22,2020-02-21,7.538999999999978
MH22,2020-02-22,5.513999999999989
MH22,2020-02-23,5.819999999999974
MH22,2020-03-15,6.384999999999998
MH22,2020-03-30,6.740999999999991
MH22,2020-04-06,8.033999999999992
MH22,2020-04-08,6.509999999999994
MH22,2020-04-15,11.024
MH22,2020-04-19,10.523999999999983
MH22,2020-04-23,5.070999999999998
MH22,2020-04-24,7.257999999999992
MH22,2020-05-26,18.134000000000007
MH22,2020-06-16,19.150999999999993
MH22,2020-06-17,14.137999999999991
MH22,2020-06-25,15.978999999999997
MH22,2020-06-29,14.759000000000002
MH22,2020-07-03,24.60299999999997
MH22,2020-07-04,25.51799999999999
MH22,2020-07-10,27.752999999999982
MH22,2020-07-28,26.684999999999928
MH22,2020-08-15,14.216000000000003
MH22,2020-08-16,8.686999999999994
MH22,2020-08-22,14.713999999999988
MH22,2020-08-25,15.013999999999982
MH22,2020-08-27,12.480999999999986
MH22,2020-08-28,15.899999999999995
MH22,2020-08-29,7.438999999999986
MH22,2020-08-31,13.216999999999983
MH22,2020-09-27,16.369999999999987
MH22,2020-10-01,13.15199999999997
MH22,2020-10-05,14.455999999999975
MH22,2020-10-08,12.498000000000003
MH22,2020-10-10,11.409999999999993
MH22,2020-10-11,11.246
MH22,2020-10-13,10.96699999999999
MH22,2020-10-15,14.451
MH22,2020-10-16,9.573999999999986
MH22,2020-10-22,7.754999999999986
MH22,2020-10-24,7.329999999999988
MH22,2020-10-25,11.042000000000028
MH22,2020-10-26,10.274999999999999
MH22,2020-10-28,8.471999999999992
MH22,2020-11-01,9.947999999999972
MH22,2020-11-02,7.906999999999983
MH22,2020-11-03,9.810999999999986
MH22,2020-11-04,10.172999999999975
MH22,2020-11-08,9.503999999999998
MH22,2020-11-09,12.048999999999989
MH22,2020-11-12,9.785
MH22,2020-11-13,13.923999999999989
MH22,2020-11-17,8.491999999999962
MH22,2020-11-20,9.935999999999975
MH22,2020-11-21,9.63599999999999
MH22,2020-11-23,8.409999999999997
MH22,2020-11-24,9.588999999999983
MH22,2020-11-25,9.621999999999971
MH22,2020-11-26,8.823999999999982
MH22,2020-11-29,3.878999999999991
MH22,2020-11-30,5.939999999999996
MH22,2020-12-05,9.114999999999982
MH22,2020-12-07,10.646999999999986
MH22,2020-12-10,8.012000000000002
MH22,2020-12-11,8.330999999999975
MH22,2020-12-13,8.529999999999989
MH22,2020-12-14,10.237000000000007
MH22,2020-12-15,8.038999999999985
MH22,2020-12-18,10.21600000000002
MH22,2020-12-19,9.459999999999999
MH22,2020-12-23,8.692000000000009
MH22,2020-12-25,9.133999999999983
MH22,2020-12-26,9.131999999999989
MH22,2020-12-27,7.946000000000002
MH22,2020-12-28,5.603999999999993
MH22,2020-12-29,9.076999999999988
MH22,2020-12-31,7.173000000000003
MH22,2021-01-03,12.992999999999986
MH22,2021-01-07,9.768000000000004
MH22,2021-01-10,11.336999999999982
MH22,2021-01-13,9.552999999999992
MH22,2021-01-14,8.934000000000003
MH22,2021-01-15,9.253000000000007
MH22,2021-01-17,11.894999999999996
MH22,2021-01-20,9.723999999999993
MH22,2021-01-22,10.920999999999992
MH22,2021-01-23,5.55400000000001
MH22,2021-01-28,11.60299999999998
MH22,2021-01-31,9.543999999999992
MH22,2021-02-03,11.618999999999991
MH22,2021-02-08,9.733000000000002
MH22,2021-02-12,10.33599999999998
MH22,2021-02-13,12.792999999999985
MH22,2021-02-14,9.099999999999984
MH22,2021-02-15,10.869999999999997
MH22,2021-02-16,11.773999999999988
MH22,2021-02-17,10.228999999999987
MH23,2019-05-09,14.501000000000037
MH23,2019-05-10,15.330000000000023
MH23,2019-05-11,16.311999999999994
MH23,2019-05-12,13.358000000000027
MH23,2019-05-13,9.22399999999997
MH23,2019-05-14,10.066999999999993
MH23,2019-05-15,14.87100000000002
MH23,2019-05-16,12.31200000000002
MH23,2019-05-17,12.173000000000005
MH23,2019-05-18,15.895999999999999
MH23,2019-05-19,14.252000000000011
MH23,2019-05-20,12.446000000000003
MH23,2019-05-21,14.529999999999998
MH23,2019-05-22,15.128000000000005
MH23,2019-05-23,13.828
MH23,2019-05-24,14.95000000000003
MH23,2019-05-25,17.799000000000024
MH23,2019-05-26,18.395000000000053
MH23,2019-05-27,13.225000000000014
MH23,2019-05-28,14.888999999999971
MH23,2019-05-29,16.144000000000002
MH23,2019-05-30,16.404999999999998
MH23,2019-05-31,19.991000000000003
MH23,2019-06-01,20.491999999999983
MH23,2019-06-02,22.088000000000015
MH23,2019-06-03,18.116999999999997
MH23,2019-06-04,21.54499999999997
MH23,2019-06-05,21.508999999999908
MH23,2019-06-06,20.591000000000008
MH23,2019-06-07,19.39699999999998
MH23,2019-06-08,22.05999999999997
MH23,2019-06-09,15.957999999999988
MH23,2019-06-10,18.530000000000005
MH23,2019-06-11,19.512000000000025
MH23,2019-06-12,18.978999999999996
MH23,2019-06-13,22.261000000000013
MH23,2019-06-14,17.668999999999944
MH23,2019-06-15,19.400999999999947
MH23,2019-06-16,20.706000000000156
MH23,2019-06-17,23.76800000000004
MH23,2019-06-18,28.69899999999999
MH23,2019-06-19,15.541999999999955
MH23,2019-06-20,14.989999999999998
MH23,2019-06-21,26.093000000000156
MH23,2019-06-22,17.940000000000037
MH23,2019-06-23,26.224000000000125
MH23,2019-06-24,12.389
MH23,2019-06-25,13.202
MH23,2019-06-26,14.249999999999993
MH23,2019-06-27,14.333000000000006
MH23,2019-06-28,13.897
MH23,2019-06-29,17.735999999999994
MH23,2019-06-30,16.542000000000023
MH23,2019-07-01,16.161000000000026
MH23,2019-07-02,19.73699999999996
MH23,2019-07-03,17.33599999999998
MH23,2019-07-04,16.490999999999982
MH23,2019-07-05,17.641000000000012
MH23,2019-07-06,15.514
MH23,2019-07-07,15.196999999999967
MH23,2019-07-08,14.606999999999978
MH23,2019-07-09,13.603000000000007
MH23,2019-07-10,15.692000000000002
MH23,2019-07-11,12.185999999999995
MH23,2019-07-12,17.26899999999995
MH23,2019-07-13,13.796999999999995
MH23,2019-07-14,14.985999999999997
MH23,2019-07-15,14.630000000000031
MH23,2019-07-16,16.452999999999964
MH23,2019-07-17,11.766999999999982
MH23,2019-07-30,41.48699999999999
MH23,2019-07-31,35.71900000000003
MH23,2019-08-01,38.73899999999998
MH23,2019-08-02,33.53699999999999
MH23,2019-08-03,35.778999999999996
MH23,2019-08-04,36.19100000000005
MH23,2019-08-05,35.86100000000002
MH23,2019-08-06,33.194
MH23,2019-08-07,34.123
MH23,2019-08-14,34.452
MH23,2019-08-15,32.05899999999994
MH23,2019-08-16,19.507999999999964
MH23,2019-08-17,32.64799999999994
MH23,2019-08-18,33.090999999999994
MH23,2019-08-20,32.39600000000005
MH23,2019-08-21,32.950000000000045
MH23,2019-08-22,35.37200000000006
MH23,2019-08-23,35.79899999999999
