meter_id,timestamp,consumption,voltage,current,meter_type
MH08,2019-08-30,7.049,219.05,1.341,residential
MH08,2019-08-31,8.616,224.61,1.598,residential
MH08,2019-09-01,7.136,219.36,1.355,residential
MH08,2019-09-02,7.71,227.56,1.412,residential
MH08,2019-09-03,7.604,212.74,1.489,residential
MH08,2019-09-04,7.956,219.94,1.507,residential
MH08,2019-09-05,7.155,213.74,1.395,residential
MH08,2019-09-06,6.904,221.82,1.297,residential
MH08,2019-09-07,8.127,224.43,1.509,residential
MH08,2019-09-08,8.123,217.9,1.553,residential
MH08,2019-09-09,8.588,206.98,1.729,residential
MH08,2019-09-10,8.457,220.99,1.595,residential
MH08,2019-09-11,8.502,222.18,1.594,residential
MH08,2019-09-12,7.829,222.02,1.469,residential
MH08,2019-09-13,7.541,226.18,1.389,residential
MH08,2019-09-14,8.226,214.64,1.597,residential
MH08,2019-09-15,7.662,223.4,1.429,residential
MH08,2019-09-16,8.158,225.96,1.504,residential
MH08,2019-09-17,7.375,211.11,1.456,residential
MH08,2019-09-18,7.167,221.6,1.348,residential
MH08,2019-09-19,7.111,217.48,1.362,residential
MH08,2019-09-20,6.297,219.59,1.195,residential
MH08,2019-09-21,6.31,221.74,1.186,residential
MH08,2019-09-22,6.498,217.56,1.244,residential
MH08,2019-09-23,5.88,216.62,1.131,residential
MH08,2019-09-24,6.197,220.17,1.173,residential
MH08,2019-09-25,6.462,214.56,1.255,residential
MH08,2019-09-26,5.785,214.57,1.123,residential
MH08,2019-09-27,5.986,223.4,1.116,residential
MH08,2019-09-28,6.867,214.26,1.335,residential
MH08,2019-09-29,6.589,223.33,1.229,residential
MH08,2019-09-30,6.453,222.31,1.209,residential
MH08,2019-10-01,6.363,211.37,1.254,residential
MH08,2019-10-02,6.683,216.61,1.286,residential
MH08,2019-10-05,6.331,225.97,1.167,residential
MH08,2019-10-06,6.368,215.09,1.234,residential
MH08,2019-10-07,6.366,217.68,1.219,residential
MH08,2019-10-08,6.067,222.31,1.137,residential
MH08,2019-10-09,7.115,223.92,1.324,residential
MH08,2019-10-10,6.003,218.74,1.143,residential
MH08,2019-10-11,5.913,217.01,1.135,residential
MH08,2019-10-12,6.201,227.11,1.138,residential
MH08,2019-10-13,6.26,228.69,1.141,residential
MH08,2019-10-14,6.401,224.89,1.186,residential
MH08,2019-10-15,6.223,220.43,1.176,residential
MH08,2019-10-16,6.263,215.96,1.208,residential
MH08,2019-10-17,6.071,215.85,1.172,residential
MH08,2019-11-12,3.261,222.61,0.61,residential
MH08,2019-11-13,3.286,222.09,0.616,residential
MH08,2019-11-14,2.907,227.01,0.534,residential
MH08,2019-11-16,3.162,223.25,0.59,residential
MH08,2019-11-17,3.518,212.48,0.69,residential
MH08,2019-11-18,2.82,225.26,0.522,residential
MH08,2019-11-19,3.039,215.01,0.589,residential
MH08,2019-11-20,2.536,218.08,0.485,residential
MH08,2019-11-21,2.852,221.25,0.537,residential
MH08,2019-11-22,2.774,229.98,0.503,residential
MH08,2019-11-23,2.861,235.55,0.506,residential
MH08,2019-11-24,3.626,223.03,0.677,residential
MH08,2019-11-25,3.697,219.08,0.703,residential
MH08,2019-11-26,3.684,222.67,0.689,residential
MH08,2019-11-27,3.521,224.44,0.654,residential
MH08,2019-11-28,3.312,218.4,0.632,residential
MH08,2019-11-29,3.547,228.98,0.645,residential
MH08,2019-11-30,3.141,221.15,0.592,residential
MH08,2019-12-01,3.82,222.49,0.715,residential
MH08,2019-12-02,3.573,223.33,0.667,residential
MH08,2019-12-03,3.38,222.11,0.634,residential
MH08,2019-12-04,3.547,224.19,0.659,residential
MH08,2019-12-05,3.176,216.91,0.61,residential
MH08,2019-12-06,3.003,217.21,0.576,residential
MH08,2019-12-07,3.081,214.5,0.598,residential
MH08,2019-12-08,3.793,222.2,0.711,residential
MH08,2019-12-09,3.204,223.89,0.596,residential
MH08,2019-12-10,2.884,222.29,0.541,residential
MH08,2019-12-11,2.926,228.37,0.534,residential
MH08,2019-12-12,3.003,219.97,0.569,residential
MH08,2019-12-13,3.184,223.34,0.594,residential
MH08,2019-12-14,3.269,214.54,0.635,residential
MH08,2019-12-16,3.268,218.06,0.624,residential
MH08,2019-12-17,2.77,223.48,0.516,residential
MH08,2019-12-18,2.961,224.25,0.55,residential
MH08,2019-12-19,3.093,218.53,0.59,residential
MH08,2019-12-24,2.906,219.64,0.551,residential
MH08,2019-12-25,2.9,212.41,0.569,residential
MH08,2019-12-26,2.587,218.21,0.494,residential
MH08,2019-12-28,2.918,224.45,0.542,residential
MH08,2019-12-29,3.096,222.88,0.579,residential
MH08,2020-01-12,3.284,222.5,0.615,residential
MH08,2020-01-13,2.503,220.25,0.474,residential
MH08,2020-01-14,2.847,220.04,0.539,residential
MH08,2020-01-15,2.778,216.7,0.534,residential
MH08,2020-01-16,2.8,223.49,0.522,residential
MH08,2020-01-17,2.533,222.1,0.475,residential
MH08,2020-01-18,2.56,222.46,0.479,residential
MH08,2020-01-19,2.902,217.37,0.556,residential
MH08,2020-01-20,2.461,209.23,0.49,residential
MH08,2020-01-21,2.707,225.49,0.5,residential
MH08,2020-01-22,2.914,217.61,0.558,residential
MH08,2020-01-23,2.986,215.69,0.577,residential
MH08,2020-01-24,2.849,223.47,0.531,residential
MH08,2020-01-25,2.602,218.04,0.497,residential
MH08,2020-01-26,3.116,225.3,0.576,residential
MH08,2020-01-27,2.827,223.09,0.528,residential
MH08,2020-01-28,2.64,223.42,0.492,residential
MH08,2020-01-29,2.709,213.17,0.53,residential
MH08,2020-01-30,2.819,226.06,0.52,residential
MH08,2020-01-31,2.957,221.31,0.557,residential
MH08,2020-02-01,2.721,218.15,0.52,residential
MH08,2020-02-02,3.434,220.72,0.648,residential
MH08,2020-02-03,3.068,211.12,0.606,residential
MH08,2020-02-04,2.995,222.04,0.562,residential
MH08,2020-02-05,2.744,214.85,0.532,residential
MH08,2020-02-06,2.885,213.24,0.564,residential
MH08,2020-02-07,3.091,212.39,0.606,residential
MH08,2020-02-08,3.474,225.56,0.642,residential
MH08,2020-02-09,3.069,216.85,0.59,residential
MH08,2020-02-10,3.146,227.67,0.576,residential
MH08,2020-02-11,2.922,217.32,0.56,residential
MH08,2020-02-12,2.802,211.46,0.552,residential
MH08,2020-02-13,2.939,214.42,0.571,residential
MH08,2020-02-14,3.032,226.18,0.559,residential
MH08,2020-02-15,3.107,219.22,0.591,residential
MH08,2020-02-16,3.472,217.26,0.666,residential
MH08,2020-02-17,2.985,220.8,0.563,residential
MH08,2020-02-18,2.959,222.51,0.554,residential
MH08,2020-02-19,3.026,225.59,0.559,residential
MH08,2020-02-20,3.059,227.24,0.561,residential
MH08,2020-02-21,3.227,218.2,0.616,residential
MH08,2020-02-22,2.778,213.37,0.542,residential
MH08,2020-02-23,3.215,217.93,0.615,residential
MH08,2020-02-24,3.255,221.3,0.613,residential
MH08,2020-02-25,2.981,215.18,0.577,residential
MH08,2020-02-28,3.284,215.21,0.636,residential
MH08,2020-02-29,2.482,221.72,0.466,residential
MH08,2020-03-01,4.179,219.76,0.792,residential
MH08,2020-03-04,3.18,220.16,0.602,residential
MH08,2020-03-08,1.903,216.21,0.367,residential
MH08,2020-03-09,2.623,218.85,0.499,residential
MH08,2020-03-11,2.371,215.38,0.459,residential
MH08,2020-03-26,3.344,224.45,0.621,residential
MH08,2020-03-28,3.42,225.18,0.633,residential
MH08,2020-03-29,4.269,210.77,0.844,residential
MH08,2020-03-30,4.434,215.35,0.858,residential
MH08,2020-03-31,3.45,212.52,0.676,residential
MH08,2020-04-02,4.39,216.75,0.844,residential
MH08,2020-04-09,4.232,219.58,0.803,residential
MH08,2020-04-13,6.5,212.75,1.273,residential
MH08,2020-04-15,3.695,215.39,0.715,residential
MH08,2020-04-17,5.85,214.98,1.134,residential
MH08,2020-04-19,2.772,221.04,0.523,residential
MH08,2020-04-26,4.072,220.35,0.77,residential
MH08,2020-04-28,4.836,216.39,0.931,residential
MH08,2020-05-04,5.971,220.88,1.126,residential
MH08,2020-05-05,4.23,217.27,0.811,residential
MH08,2020-05-06,5.435,218.64,1.036,residential
MH08,2020-05-08,6.171,228.37,1.126,residential
MH08,2020-05-09,5.441,226.7,1.0,residential
MH08,2020-05-10,5.765,213.5,1.125,residential
MH08,2020-05-11,4.438,224.15,0.825,residential
MH08,2020-05-12,4.855,224.06,0.903,residential
MH08,2020-05-13,6.368,214.26,1.238,residential
MH08,2020-05-16,3.66,224.09,0.681,residential
MH08,2020-05-20,4.001,227.69,0.732,residential
MH08,2020-05-23,3.923,214.39,0.762,residential
MH08,2020-06-04,4.676,215.41,0.904,residential
MH08,2020-06-05,3.522,225.09,0.652,residential
MH08,2020-06-13,7.343,221.36,1.382,residential
MH08,2020-06-14,6.494,222.76,1.215,residential
MH08,2020-06-15,6.303,221.7,1.185,residential
MH08,2020-06-18,7.961,221.95,1.495,residential
MH08,2020-06-19,10.637,213.37,2.077,residential
MH08,2020-06-23,3.654,225.24,0.676,residential
MH08,2020-06-26,8.59,225.85,1.585,residential
MH08,2020-07-02,9.563,218.85,1.821,residential
MH08,2020-07-07,9.004,219.78,1.707,residential
MH08,2020-07-08,8.698,212.34,1.707,residential
MH08,2020-07-10,7.913,222.57,1.481,residential
MH08,2020-07-17,7.607,222.86,1.422,residential
MH08,2020-07-21,7.151,219.69,1.356,residential
MH08,2020-07-23,5.594,225.62,1.033,residential
MH08,2020-08-02,9.798,218.33,1.87,residential
MH08,2020-08-03,9.158,222.82,1.713,residential
MH08,2020-08-04,6.53,214.9,1.266,residential
MH08,2020-08-06,7.545,219.88,1.43,residential
MH08,2020-08-07,5.867,219.13,1.116,residential
MH08,2020-08-09,4.063,221.13,0.766,residential
MH08,2020-08-11,4.69,218.15,0.896,residential
MH08,2020-08-12,6.669,219.34,1.267,residential
MH08,2020-08-13,7.125,224.13,1.325,residential
MH08,2020-08-14,6.244,217.82,1.194,residential
MH08,2020-08-17,9.659,211.97,1.899,residential
MH08,2020-08-29,6.16,228.75,1.122,residential
MH08,2020-09-05,7.368,226.91,1.353,residential
MH08,2020-09-06,8.255,213.54,1.611,residential
MH08,2020-09-09,6.489,223.45,1.21,residential
MH08,2020-09-11,4.109,217.49,0.787,residential
MH08,2020-09-12,4.541,221.32,0.855,residential
MH08,2020-09-13,2.91,221.47,0.547,residential
MH08,2020-09-21,7.941,218.83,1.512,residential
MH08,2020-09-23,6.054,216.08,1.167,residential
MH08,2020-09-24,6.478,216.55,1.246,residential
MH08,2020-09-25,8.614,215.42,1.666,residential
MH08,2020-09-27,7.313,215.84,1.412,residential
MH08,2020-09-29,5.103,219.66,0.968,residential
MH08,2020-10-03,8.101,216.42,1.56,residential
MH08,2020-10-04,7.908,223.41,1.475,residential
MH08,2020-10-05,8.07,227.44,1.478,residential
MH08,2020-10-06,5.722,217.1,1.098,residential
MH08,2020-10-07,6.157,221.2,1.16,residential
MH08,2020-10-09,4.79,222.5,0.897,residential
MH08,2020-10-10,4.075,222.36,0.764,residential
MH08,2020-10-11,3.537,220.38,0.669,residential
MH08,2020-10-13,7.304,223.71,1.36,residential
MH08,2020-10-14,6.623,222.41,1.241,residential
MH08,2020-10-15,6.915,213.81,1.348,residential
MH08,2020-10-16,6.174,224.35,1.147,residential
MH08,2020-10-19,5.323,224.44,0.988,residential
MH08,2020-10-23,5.304,216.18,1.022,residential
MH08,2020-10-24,6.332,220.19,1.198,residential
MH08,2020-10-25,5.261,223.42,0.981,residential
MH08,2020-10-26,5.249,218.95,0.999,residential
MH08,2020-10-27,4.43,225.36,0.819,residential
MH08,2020-10-28,4.842,231.82,0.87,residential
MH08,2020-10-29,4.612,216.07,0.889,residential
MH08,2020-10-30,3.541,213.09,0.692,residential
MH08,2020-11-01,5.079,221.52,0.955,residential
MH08,2020-11-02,4.582,223.61,0.854,residential
MH08,2020-11-03,2.808,218.85,0.535,residential
MH08,2020-11-04,3.793,227.27,0.695,residential
MH08,2020-11-05,2.722,213.31,0.532,residential
MH08,2020-11-07,4.28,223.46,0.798,residential
MH08,2020-11-09,3.066,216.97,0.589,residential
MH08,2020-11-10,3.427,228.6,0.625,residential
MH08,2020-11-12,1.362,229.96,0.247,residential
MH08,2020-11-17,3.488,216.17,0.672,residential
MH08,2020-11-19,3.572,217.25,0.685,residential
MH08,2020-11-20,2.676,224.3,0.497,residential
MH08,2020-11-24,3.668,218.06,0.701,residential
MH08,2020-11-25,2.748,219.77,0.521,residential
MH08,2020-11-26,2.977,220.13,0.563,residential
MH08,2020-11-27,3.323,210.4,0.658,residential
MH08,2020-11-28,2.815,219.93,0.533,residential
MH08,2020-12-01,2.366,216.55,0.455,residential
MH08,2020-12-02,1.806,217.53,0.346,residential
MH08,2020-12-03,2.532,227.22,0.464,residential
MH08,2020-12-04,1.989,213.72,0.388,residential
MH08,2020-12-05,2.897,224.07,0.539,residential
MH08,2020-12-08,3.147,218.61,0.6,residential
MH08,2020-12-09,3.148,218.6,0.6,residential
MH08,2020-12-12,3.602,223.95,0.67,residential
MH08,2020-12-13,3.281,221.7,0.617,residential
MH08,2020-12-14,3.266,222.85,0.611,residential
MH08,2020-12-16,3.5,224.84,0.649,residential
MH08,2020-12-19,2.34,218.34,0.447,residential
MH08,2020-12-23,1.895,216.94,0.364,residential
MH08,2020-12-24,2.423,214.57,0.471,residential
MH08,2020-12-25,2.787,215.87,0.538,residential
MH08,2020-12-27,2.552,234.75,0.453,residential
MH08,2020-12-28,1.984,226.22,0.365,residential
MH08,2020-12-30,2.414,213.24,0.472,residential
MH08,2020-12-31,1.695,213.39,0.331,residential
MH08,2021-01-02,2.952,222.41,0.553,residential
MH08,2021-01-07,3.577,222.74,0.669,residential
MH08,2021-01-08,3.472,222.74,0.649,residential
MH08,2021-01-10,3.408,218.73,0.649,residential
MH08,2021-01-12,1.719,219.37,0.327,residential
MH08,2021-01-15,1.847,221.64,0.347,residential
MH08,2021-01-16,2.941,220.43,0.556,residential
MH08,2021-01-17,3.054,208.9,0.609,residential
MH08,2021-01-18,2.82,218.85,0.537,residential
MH08,2021-01-21,1.781,215.74,0.344,residential
MH08,2021-01-22,2.774,220.88,0.523,residential
MH08,2021-01-23,2.685,234.93,0.476,residential
MH08,2021-01-24,3.005,221.84,0.564,residential
MH08,2021-01-25,1.909,218.43,0.364,residential
MH08,2021-01-26,1.858,224.61,0.345,residential
MH08,2021-01-27,2.62,222.41,0.491,residential
MH08,2021-01-29,2.576,222.1,0.483,residential
MH08,2021-01-30,2.872,223.03,0.537,residential
MH08,2021-01-31,2.572,230.28,0.465,residential
MH08,2021-02-04,3.493,214.35,0.679,residential
MH08,2021-02-07,3.117,222.37,0.584,residential
MH08,2021-02-08,3.248,215.37,0.628,residential
MH08,2021-02-09,1.367,222.78,0.256,residential
MH08,2021-02-10,3.199,215.41,0.619,residential
MH08,2021-02-11,3.545,217.91,0.678,residential
MH08,2021-02-12,3.184,218.52,0.607,residential
MH08,2021-02-14,3.933,224.88,0.729,residential
MH08,2021-02-17,4.147,224.59,0.769,residential
MH08,2021-02-18,3.387,213.77,0.66,residential
MH09,2019-05-01,7.011,220.27,1.326,commercial
MH09,2019-05-02,7.325,216.45,1.41,commercial
MH09,2019-05-03,7.158,213.71,1.396,commercial
MH09,2019-05-04,7.223,218.91,1.375,commercial
MH09,2019-05-05,8.064,218.46,1.538,commercial
MH09,2019-05-06,6.972,232.13,1.251,commercial
MH09,2019-05-07,6.715,222.16,1.259,commercial
MH09,2019-05-08,6.714,213.11,1.313,commercial
MH09,2019-05-09,6.335,217.18,1.215,commercial
MH09,2019-05-10,7.078,225.11,1.31,commercial
MH09,2019-05-11,6.721,230.44,1.215,commercial
MH09,2019-05-12,6.441,212.07,1.266,commercial
MH09,2019-05-13,7.082,210.6,1.401,commercial
MH09,2019-05-14,7.533,229.35,1.369,commercial
MH09,2019-05-15,7.12,221.95,1.337,commercial
MH09,2019-05-16,7.049,215.66,1.362,commercial
MH09,2019-05-17,6.603,222.67,1.236,commercial
MH09,2019-05-18,6.848,206.82,1.38,commercial
MH09,2019-05-19,7.433,220.02,1.408,commercial
MH09,2019-05-20,7.147,221.64,1.344,commercial
MH09,2019-05-21,7.264,224.62,1.347,commercial
MH09,2019-05-22,7.57,214.93,1.468,commercial
MH09,2019-05-23,5.469,220.43,1.034,commercial
MH09,2019-05-24,6.678,215.37,1.292,commercial
MH09,2019-05-25,6.189,221.28,1.165,commercial
MH09,2019-05-26,6.918,215.52,1.337,commercial
MH09,2019-05-27,6.229,217.96,1.191,commercial
MH09,2019-05-28,5.916,215.02,1.146,commercial
MH09,2019-05-29,5.12,223.26,0.956,commercial
MH09,2019-05-30,6.446,224.29,1.197,commercial
MH09,2019-05-31,6.72,218.83,1.28,commercial
MH09,2019-06-01,6.2,220.19,1.173,commercial
MH09,2019-06-02,6.914,212.76,1.354,commercial
MH09,2019-06-03,5.481,218.5,1.045,commercial
MH09,2019-06-04,5.232,219.75,0.992,commercial
MH09,2019-06-05,5.266,233.1,0.941,commercial
MH09,2019-06-06,5.79,214.44,1.125,commercial
MH09,2019-06-07,5.733,227.32,1.051,commercial
MH09,2019-06-08,5.634,224.98,1.043,commercial
MH09,2019-06-09,6.453,221.4,1.214,commercial
MH09,2019-06-10,6.386,228.79,1.163,commercial
MH09,2019-06-11,5.815,221.86,1.092,commercial
MH09,2019-06-12,5.843,221.95,1.097,commercial
MH09,2019-06-13,0.016,219.73,0.003,commercial
MH09,2019-06-14,5.156,226.12,0.95,commercial
MH09,2019-06-15,5.832,225.48,1.078,commercial
MH09,2019-06-16,6.392,216.87,1.228,commercial
MH09,2019-06-17,6.413,213.4,1.252,commercial
MH09,2019-06-18,3.92,218.99,0.746,commercial
MH09,2019-06-19,4.074,216.0,0.786,commercial
MH09,2019-06-20,3.72,219.68,0.706,commercial
MH09,2019-06-21,5.61,226.19,1.033,commercial
MH09,2019-06-22,5.814,217.71,1.113,commercial
MH09,2019-06-23,7.223,219.79,1.369,commercial
MH09,2019-06-24,5.888,220.29,1.114,commercial
MH09,2019-06-25,6.3,224.24,1.171,commercial
MH09,2019-06-26,6.069,208.77,1.211,commercial
MH09,2019-06-27,5.43,216.97,1.043,commercial
MH09,2019-06-28,6.486,221.06,1.223,commercial
MH09,2019-06-29,5.843,226.0,1.077,commercial
MH09,2019-06-30,5.273,217.54,1.01,commercial
MH09,2019-07-01,4.391,210.62,0.869,commercial
MH09,2019-07-02,5.121,223.1,0.956,commercial
MH09,2019-07-03,5.317,216.82,1.022,commercial
MH09,2019-07-04,4.824,214.05,0.939,commercial
MH09,2019-07-05,4.217,216.88,0.81,commercial
MH09,2019-07-06,4.763,219.08,0.906,commercial
MH09,2019-07-07,5.588,216.98,1.073,commercial
MH09,2019-07-08,4.964,208.97,0.99,commercial
MH09,2019-07-09,5.442,224.49,1.01,commercial
MH09,2019-07-10,5.496,226.37,1.012,commercial
MH09,2019-07-11,5.348,223.26,0.998,commercial
MH09,2019-07-12,5.945,214.31,1.156,commercial
MH09,2019-07-13,5.698,218.99,1.084,commercial
MH09,2019-07-14,5.7,219.97,1.08,commercial
MH09,2019-07-15,4.068,222.99,0.76,commercial
MH09,2019-07-16,5.315,223.34,0.992,commercial
MH09,2019-07-17,4.064,216.33,0.783,commercial
MH09,2019-07-18,5.145,220.41,0.973,commercial
MH09,2019-07-19,5.281,222.29,0.99,commercial
MH09,2019-07-20,3.944,227.28,0.723,commercial
MH09,2019-07-22,4.986,223.52,0.929,commercial
MH09,2019-07-23,3.267,223.95,0.608,commercial
MH09,2019-07-30,4.996,220.42,0.944,commercial
MH09,2019-07-31,4.544,227.05,0.834,commercial
MH09,2019-08-01,5.275,222.05,0.99,commercial
MH09,2019-08-02,5.721,215.69,1.105,commercial
MH09,2019-08-03,5.582,227.02,1.025,commercial
MH09,2019-08-04,5.903,223.49,1.101,commercial
MH09,2019-08-05,5.704,217.78,1.091,commercial
MH09,2019-08-06,4.001,217.6,0.766,commercial
MH09,2019-08-07,5.602,221.48,1.054,commercial
MH09,2019-08-08,5.311,222.32,0.995,commercial
MH09,2019-08-09,5.217,220.99,0.984,commercial
MH09,2019-08-10,5.524,221.56,1.039,commercial
MH09,2019-08-11,6.733,228.5,1.228,commercial
MH09,2019-08-12,5.721,225.36,1.058,commercial
MH09,2019-08-13,6.509,220.95,1.227,commercial
MH09,2019-08-15,9.429,224.71,1.748,commercial
MH09,2019-08-16,7.242,214.84,1.405,commercial
MH09,2019-08-17,6.25,221.99,1.173,commercial
MH09,2019-08-18,5.683,229.05,1.034,commercial
MH09,2019-08-20,6.402,218.91,1.219,commercial
MH09,2019-08-21,6.046,215.76,1.168,commercial
MH09,2019-08-22,5.775,216.74,1.11,commercial
MH09,2019-08-23,4.676,214.55,0.908,commercial
MH09,2019-08-24,5.278,216.08,1.018,commercial
MH09,2019-08-25,7.226,218.15,1.38,commercial
MH09,2019-08-26,6.791,212.97,1.329,commercial
MH09,2019-08-27,6.707,220.08,1.27,commercial
MH09,2019-08-28,6.109,224.51,1.134,commercial
MH09,2019-08-29,5.939,215.46,1.149,commercial
MH09,2019-08-30,6.443,227.6,1.18,commercial
MH09,2019-08-31,5.839,222.55,1.093,commercial
MH09,2019-09-01,5.519,225.15,1.021,commercial
MH09,2019-09-02,5.644,216.71,1.085,commercial
MH09,2019-09-03,6.467,224.27,1.201,commercial
MH09,2019-09-04,6.132,214.54,1.191,commercial
MH09,2019-09-05,5.439,224.45,1.01,commercial
MH09,2019-09-06,6.109,220.86,1.153,commercial
MH09,2019-09-07,6.631,222.77,1.24,commercial
MH09,2019-09-08,6.188,214.12,1.204,commercial
MH09,2019-09-09,5.808,215.52,1.123,commercial
MH09,2019-09-10,6.231,222.99,1.164,commercial
MH09,2019-09-11,5.876,215.26,1.137,commercial
MH09,2019-09-12,5.263,222.32,0.986,commercial
MH09,2019-09-13,5.276,213.16,1.031,commercial
MH09,2019-09-14,5.344,224.24,0.993,commercial
MH09,2019-09-15,6.507,213.84,1.268,commercial
MH09,2019-09-16,5.31,222.76,0.993,commercial
MH09,2019-09-17,6.123,223.13,1.143,commercial
MH09,2019-09-18,5.86,216.52,1.128,commercial
MH09,2019-09-19,5.462,222.91,1.021,commercial
MH09,2019-09-20,5.616,221.3,1.057,commercial
MH09,2019-09-21,4.569,217.31,0.876,commercial
MH09,2019-09-22,5.079,214.96,0.984,commercial
MH09,2019-09-23,4.486,210.19,0.889,commercial
MH09,2019-09-24,5.125,221.75,0.963,commercial
MH09,2019-09-25,4.568,212.18,0.897,commercial
MH09,2019-09-26,4.628,220.48,0.875,commercial
MH09,2019-09-27,5.494,218.68,1.047,commercial
MH09,2019-09-28,5.595,223.4,1.044,commercial
MH09,2019-09-29,6.132,218.49,1.169,commercial
MH09,2019-09-30,5.502,218.35,1.05,commercial
MH09,2019-10-01,6.638,223.66,1.237,commercial
MH09,2019-10-02,5.805,221.68,1.091,commercial
MH09,2019-10-05,5.311,221.58,0.999,commercial
MH09,2019-10-06,4.764,222.35,0.893,commercial
MH09,2019-10-07,5.457,212.32,1.071,commercial
MH09,2019-10-08,4.952,223.78,0.922,commercial
MH09,2019-10-09,4.676,223.06,0.873,commercial
MH09,2019-10-10,5.588,214.92,1.083,commercial
MH09,2019-10-11,5.904,218.78,1.124,commercial
MH09,2019-10-12,5.193,219.8,0.984,commercial
MH09,2019-10-13,5.905,219.33,1.122,commercial
MH09,2019-10-14,4.984,221.67,0.937,commercial
MH09,2019-10-15,5.046,227.16,0.926,commercial
MH09,2019-10-16,5.03,225.41,0.93,commercial
MH09,2019-10-17,5.318,213.44,1.038,commercial
MH09,2019-10-24,3.642,223.11,0.68,commercial
MH09,2019-10-25,3.105,226.64,0.571,commercial
MH09,2019-10-26,3.029,221.93,0.569,commercial
MH09,2019-10-27,3.212,225.45,0.594,commercial
MH09,2019-10-28,2.271,230.06,0.411,commercial
MH09,2019-10-29,2.379,225.12,0.44,commercial
MH09,2019-10-30,3.085,221.25,0.581,commercial
MH09,2019-10-31,2.627,225.23,0.486,commercial
MH09,2019-11-01,1.975,220.72,0.373,commercial
MH09,2019-11-02,2.735,220.12,0.518,commercial
MH09,2019-11-03,3.111,218.24,0.594,commercial
MH09,2019-11-04,2.083,227.82,0.381,commercial
MH09,2019-11-05,2.826,215.91,0.545,commercial
MH09,2019-11-06,2.978,227.66,0.545,commercial
MH09,2019-11-07,2.015,222.5,0.377,commercial
MH09,2019-11-09,2.662,213.0,0.521,commercial
MH09,2019-11-10,2.208,221.84,0.415,commercial
MH09,2019-11-12,2.183,209.5,0.434,commercial
MH09,2019-11-13,1.83,223.13,0.342,commercial
MH09,2019-11-14,1.739,224.43,0.323,commercial
MH09,2019-11-16,1.868,217.04,0.359,commercial
MH09,2019-11-17,2.006,220.62,0.379,commercial
MH09,2019-11-20,2.307,229.77,0.418,commercial
MH09,2019-11-21,2.128,217.47,0.408,commercial
MH09,2019-11-22,2.085,214.71,0.405,commercial
MH09,2019-11-24,2.061,227.41,0.378,commercial
MH09,2019-11-28,0.958,229.81,0.174,commercial
MH09,2019-11-29,1.58,220.02,0.299,commercial
MH09,2019-11-30,1.053,225.06,0.195,commercial
MH09,2019-12-01,1.283,226.71,0.236,commercial
MH09,2019-12-02,0.867,216.29,0.167,commercial
MH09,2019-12-03,0.646,217.57,0.124,commercial
MH09,2019-12-05,0.706,226.15,0.13,commercial
MH09,2019-12-06,0.821,228.43,0.15,commercial
MH09,2019-12-07,0.824,222.81,0.154,commercial
MH09,2019-12-09,0.619,215.6,0.12,commercial
MH09,2019-12-12,0.865,229.94,0.157,commercial
MH09,2019-12-13,0.648,217.35,0.124,commercial
MH09,2019-12-14,0.755,218.32,0.144,commercial
MH09,2019-12-15,0.765,221.71,0.144,commercial
MH09,2019-12-16,0.918,227.77,0.168,commercial
MH09,2019-12-17,1.162,224.27,0.216,commercial
MH09,2019-12-19,0.587,222.07,0.11,commercial
MH09,2019-12-20,0.837,222.32,0.157,commercial
MH09,2019-12-23,1.24,220.22,0.235,commercial
MH09,2019-12-24,1.063,222.79,0.199,commercial
MH09,2019-12-25,0.997,207.35,0.2,commercial
MH09,2019-12-26,1.952,218.52,0.372,commercial
MH09,2019-12-27,1.16,221.21,0.218,commercial
MH09,2019-12-28,1.636,214.24,0.318,commercial
MH09,2019-12-29,1.734,221.93,0.326,commercial
MH09,2020-01-12,1.386,218.98,0.264,commercial
MH09,2020-01-13,1.118,228.78,0.204,commercial
MH09,2020-01-14,1.392,227.87,0.255,commercial
MH09,2020-01-15,2.245,217.67,0.43,commercial
MH09,2020-01-16,1.679,219.25,0.319,commercial
MH09,2020-01-18,1.156,219.63,0.219,commercial
MH09,2020-01-19,1.391,217.74,0.266,commercial
MH09,2020-01-21,1.268,220.98,0.239,commercial
MH09,2020-01-22,1.429,216.21,0.275,commercial
MH09,2020-01-23,1.085,214.35,0.211,commercial
MH09,2020-01-26,1.413,223.11,0.264,commercial
MH09,2020-01-27,1.238,223.15,0.231,commercial
MH09,2020-01-28,1.318,215.98,0.254,commercial
MH09,2020-01-29,1.944,224.48,0.361,commercial
MH09,2020-01-30,1.198,216.84,0.23,commercial
MH09,2020-01-31,1.457,221.27,0.274,commercial
MH09,2020-02-01,1.222,224.1,0.227,commercial
MH09,2020-02-02,1.672,219.83,0.317,commercial
MH09,2020-02-03,0.718,222.27,0.135,commercial
MH09,2020-02-06,1.092,217.42,0.209,commercial
MH09,2020-02-08,1.851,219.02,0.352,commercial
MH09,2020-02-10,1.477,218.97,0.281,commercial
MH09,2020-02-11,0.659,216.27,0.127,commercial
MH09,2020-02-13,0.57,219.12,0.108,commercial
MH09,2020-02-15,0.779,212.26,0.153,commercial
MH09,2020-02-16,2.305,217.54,0.441,commercial
MH09,2020-02-18,2.091,218.58,0.399,commercial
